web-scraper-order,web-scraper-start-url,cards,cards-href,nom,prix,adresse,image_lien
"1752704449-1","https://sn.coinafrique.com/categorie/moutons?page=16","Moutons de race","https://sn.coinafrique.com/annonce/moutons/moutons-de-race-721746","Moutons de race","150 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_721746_uploaded_image1_1562546733.94.png)"
"1752704451-2","https://sn.coinafrique.com/categorie/moutons?page=16","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-722669","Moutons","150 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_722669_uploaded_image1_1562546978.82.png)"
"1752704454-3","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-723681","Mouton Ladoum","300 000 CFA","Guediawaye, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_723681_uploaded_image1_1562583405.41.png)"
"1752704456-4","https://sn.coinafrique.com/categorie/moutons?page=16","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-724916","Moutons","Prix sur demande","Koussanar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_724916_uploaded_image1_1562601308.96.png)"
"1752704459-5","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton Tabaski","https://sn.coinafrique.com/annonce/moutons/mouton-tabaski-725090","Mouton Tabaski","250 000 CFA","HLM, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_725090_uploaded_image1_1562603963.91.png)"
"1752704462-6","https://sn.coinafrique.com/categorie/moutons?page=16","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-730962","Moutons","190 000 CFA","Fann, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_730962_uploaded_image1_1562758817.51.png)"
"1752704465-7","https://sn.coinafrique.com/categorie/moutons?page=16","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-742328","Moutons","250 000 CFA","Sénégal","background-image:url(https://images.coinafrique.com/thumb_742328_uploaded_image1_1563020125.88.png)"
"1752704467-8","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-743065","Mouton","150 000 CFA","Guediawaye, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_743065_uploaded_image1_1563041220.15.png)"
"1752704470-9","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-743066","Mouton","150 000 CFA","Guediawaye, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_743066_uploaded_image1_1563041262.7.png)"
"1752704472-10","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-743067","Mouton","160 000 CFA","Guediawaye, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_743067_uploaded_image1_1563041352.31.png)"
"1752704475-11","https://sn.coinafrique.com/categorie/moutons?page=16","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-743068","Moutons","160 000 CFA","Guediawaye, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_743068_uploaded_image1_1563041352.73.png)"
"1752704477-12","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-743069","Mouton","260 000 CFA","Guediawaye, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_743069_uploaded_image1_1563041443.85.png)"
"1752704480-13","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-743301","Mouton","25 000 CFA","Sénégal","background-image:url(https://images.coinafrique.com/thumb_743301_uploaded_image1_1563049123.51.png)"
"1752704482-14","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-751740","Mouton","220 CFA","Sénégal","background-image:url(https://images.coinafrique.com/thumb_751740_uploaded_image1_1563313372.96.png)"
"1752704485-15","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-751785","Mouton","300 000 CFA","Saint Louis, Sénégal","background-image:url(https://images.coinafrique.com/thumb_751785_uploaded_image1_1563314576.98.png)"
"1752704488-16","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton de Tabaski","https://sn.coinafrique.com/annonce/moutons/mouton-de-tabaski-752719","Mouton de Tabaski","Prix sur demande","Hann Bel-Air, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_752719_uploaded_image1_1563357011.76.png)"
"1752704491-17","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton de Tabaski","https://sn.coinafrique.com/annonce/moutons/mouton-de-tabaski-752727","Mouton de Tabaski","Prix sur demande","Hann Bel-Air, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_752727_uploaded_image2_1563357212.02.png)"
"1752704493-18","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-754242","Mouton","Prix sur demande","Sénégal","background-image:url(https://images.coinafrique.com/thumb_754242_uploaded_image1_1563374558.14.png)"
"1752704496-19","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton gris noir","https://sn.coinafrique.com/annonce/moutons/mouton-gris-noir-754257","Mouton gris noir","150 000 CFA","HLM, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_754257_uploaded_image1_1563374819.0.png)"
"1752704500-20","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-754261","Mouton","140 000 CFA","HLM, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_754261_uploaded_image1_1563374953.78.png)"
"1752704502-21","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton Tabaskie","https://sn.coinafrique.com/annonce/moutons/mouton-tabaskie-754269","Mouton Tabaskie","140 000 CFA","HLM, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_754269_uploaded_image1_1563375078.76.png)"
"1752704505-22","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton Tabaskie","https://sn.coinafrique.com/annonce/moutons/mouton-tabaskie-754270","Mouton Tabaskie","140 000 CFA","HLM, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_754270_uploaded_image1_1563375178.15.png)"
"1752704507-23","https://sn.coinafrique.com/categorie/moutons?page=16","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-754311","Moutons","Prix sur demande","Sénégal","background-image:url(https://images.coinafrique.com/thumb_754311_uploaded_image1_1563375993.83.png)"
"1752704510-24","https://sn.coinafrique.com/categorie/moutons?page=16","Ladoum mâle et femelle","https://sn.coinafrique.com/annonce/moutons/ladoum-male-et-femelle-932546","Ladoum mâle et femelle","800 000 CFA","Sénégal","background-image:url(https://images.coinafrique.com/thumb_afrikannonce_932546_uploaded_image1_1568203274.06.jpg)"
"1752704512-25","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton Malaw","https://sn.coinafrique.com/annonce/moutons/mouton-malaw-761777","Mouton Malaw","Prix sur demande","Grand Dakar, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_761777_uploaded_image1_1563546210.72.png)"
"1752704515-26","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-765218","Mouton Ladoum","450 000 CFA","Guediawaye, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_765218_uploaded_image1_1563649515.86.png)"
"1752704518-27","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-766491","Mouton Ladoum","420 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_766491_uploaded_image1_1563713033.52.png)"
"1752704520-28","https://sn.coinafrique.com/categorie/moutons?page=16","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-766814","Moutons","250 000 CFA","Dakar-Plateau, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_766814_uploaded_image1_1563728621.09.png)"
"1752704523-29","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-766836","Mouton","250 000 CFA","Dakar-Plateau, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_766836_uploaded_image1_1563729305.46.png)"
"1752704526-30","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-766905","Mouton","250 000 CFA","Sénégal","background-image:url(https://images.coinafrique.com/thumb_766905_uploaded_image1_1563732059.09.png)"
"1752704528-31","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-766916","Mouton","300 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_766916_uploaded_image1_1563732550.35.png)"
"1752704531-32","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-769623","Mouton","Prix sur demande","Guediawaye, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_769623_uploaded_image1_1563810688.43.png)"
"1752704533-33","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-769625","Mouton","Prix sur demande","Guediawaye, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_769625_uploaded_image1_1563810689.31.png)"
"1752704536-34","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-932560","Mouton Ladoum","950 000 CFA","Sénégal","background-image:url(https://images.coinafrique.com/thumb_afrikannonce_932560_uploaded_image1_1568203329.3.jpg)"
"1752704539-35","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton - Bélier","https://sn.coinafrique.com/annonce/moutons/mouton-belier-774349","Mouton - Bélier","220 000 CFA","Keur Massar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_774349_uploaded_image1_1563912073.63.png)"
"1752704541-36","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-774363","Mouton","220 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_774363_uploaded_image1_1563912507.32.png)"
"1752704544-37","https://sn.coinafrique.com/categorie/moutons?page=16","Moutons Ladoum","https://sn.coinafrique.com/annonce/moutons/moutons-ladoum-784546","Moutons Ladoum","200 000 CFA","Grand Yoff, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_784546_uploaded_image1_1564151388.91.png)"
"1752704547-38","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton Tabaski","https://sn.coinafrique.com/annonce/moutons/mouton-tabaski-784942","Mouton Tabaski","Prix sur demande","Sénégal","background-image:url(https://images.coinafrique.com/thumb_784942_uploaded_image1_1564157496.5.png)"
"1752704549-39","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-785089","Mouton","200 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_785089_uploaded_image1_1564159860.27.png)"
"1752704552-40","https://sn.coinafrique.com/categorie/moutons?page=16","Moutons de Tabaski","https://sn.coinafrique.com/annonce/moutons/moutons-de-tabaski-785715","Moutons de Tabaski","Prix sur demande","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_785715_uploaded_image1_1564176313.33.png)"
"1752704555-41","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-786617","Mouton Ladoum","Prix sur demande","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_786617_uploaded_image1_1564216906.07.png)"
"1752704558-42","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton Azawat","https://sn.coinafrique.com/annonce/moutons/mouton-azawat-798367","Mouton Azawat","175 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_798367_uploaded_image1_1564573411.3.png)"
"1752704561-43","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton de Tabaski","https://sn.coinafrique.com/annonce/moutons/mouton-de-tabaski-799761","Mouton de Tabaski","225 000 CFA","Guediawaye, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_799761_uploaded_image1_1564596876.58.png)"
"1752704564-44","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton de Tabaski","https://sn.coinafrique.com/annonce/moutons/mouton-de-tabaski-799765","Mouton de Tabaski","200 000 CFA","Guediawaye, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_799765_uploaded_image1_1564597010.71.png)"
"1752704566-45","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-803088","Mouton","300 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_803088_uploaded_image1_1564684268.56.png)"
"1752704569-46","https://sn.coinafrique.com/categorie/moutons?page=16","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-804227","Moutons","200 000 CFA","Diamniadio, Sénégal","background-image:url(https://images.coinafrique.com/thumb_804227_uploaded_image1_1564738205.66.png)"
"1752704571-47","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-805188","Mouton","250 000 CFA","Guediawaye, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_805188_uploaded_image1_1564750708.3.png)"
"1752704574-48","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-806646","Mouton","400 000 CFA","Sénégal","background-image:url(https://images.coinafrique.com/thumb_806646_uploaded_image1_1564777404.89.png)"
"1752704576-49","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton de race","https://sn.coinafrique.com/annonce/moutons/mouton-de-race-806719","Mouton de race","350 000 CFA","Sénégal","background-image:url(https://images.coinafrique.com/thumb_806719_uploaded_image1_1564781347.58.png)"
"1752704579-50","https://sn.coinafrique.com/categorie/moutons?page=16","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-808844","Moutons","700 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_808844_uploaded_image1_1564855896.73.png)"
"1752704582-51","https://sn.coinafrique.com/categorie/moutons?page=16","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-808847","Moutons","700 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_808847_uploaded_image1_1564855996.2.png)"
"1752704584-52","https://sn.coinafrique.com/categorie/moutons?page=16","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-808861","Moutons","650 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_808861_uploaded_image1_1564856185.45.png)"
"1752704587-53","https://sn.coinafrique.com/categorie/moutons?page=16","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-811594","Moutons","200 000 CFA","Sénégal","background-image:url(https://images.coinafrique.com/thumb_811594_uploaded_image1_1564961187.75.png)"
"1752704590-54","https://sn.coinafrique.com/categorie/moutons?page=16","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-811659","Moutons","700 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_811659_uploaded_image1_1564966498.04.png)"
"1752704592-55","https://sn.coinafrique.com/categorie/moutons?page=16","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-811661","Moutons","500 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_811661_uploaded_image1_1564966582.22.png)"
"1752704595-56","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-812873","Mouton","200 000 CFA","Les Parcelles Assainies, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_812873_uploaded_image1_1565005940.44.png)"
"1752704597-57","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-813339","Mouton","200 000 CFA","Sénégal","background-image:url(https://images.coinafrique.com/thumb_813339_uploaded_image1_1565013644.12.png)"
"1752704600-58","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-813350","Mouton","100 000 CFA","Sénégal","background-image:url(https://images.coinafrique.com/thumb_813350_uploaded_image1_1565013886.42.png)"
"1752704603-59","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton de Tabaski","https://sn.coinafrique.com/annonce/moutons/mouton-de-tabaski-814608","Mouton de Tabaski","200 000 CFA","Sénégal","background-image:url(https://images.coinafrique.com/thumb_814608_uploaded_image1_1565037403.53.png)"
"1752704605-60","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-816757","Mouton","450 000 CFA","Sénégal","background-image:url(https://images.coinafrique.com/thumb_816757_uploaded_image1_1565095118.35.png)"
"1752704607-61","https://sn.coinafrique.com/categorie/moutons?page=16","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-816772","Moutons","200 000 CFA","Sénégal","background-image:url(https://images.coinafrique.com/thumb_816772_uploaded_image1_1565095331.9.png)"
"1752704610-62","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-817625","Mouton","125 000 CFA","Guédiawaye, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_817625_uploaded_image1_1565109322.3.png)"
"1752704613-63","https://sn.coinafrique.com/categorie/moutons?page=16","Moutons Ladoum","https://sn.coinafrique.com/annonce/moutons/moutons-ladoum-821121","Moutons Ladoum","600 000 CFA","Mbour, Sénégal","background-image:url(https://images.coinafrique.com/thumb_821121_uploaded_image1_1565195094.42.png)"
"1752704616-64","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-823810","Mouton","80 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_823810_uploaded_image1_1565268790.78.png)"
"1752704619-65","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-827391","Mouton Ladoum","950 000 CFA","Guediawaye, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_827391_uploaded_image1_1565352420.91.png)"
"1752704622-66","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-832060","Mouton","400 000 CFA","Sénégal","background-image:url(https://images.coinafrique.com/thumb_832060_uploaded_image1_1565507305.8.png)"
"1752704625-67","https://sn.coinafrique.com/categorie/moutons?page=16","Mouton ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-886938","Mouton ladoum","1 400 000 CFA","Sénégal","background-image:url(https://images.coinafrique.com/thumb_886938_uploaded_image1_1567019498.77.png)"
"1752704635-68","https://sn.coinafrique.com/categorie/moutons?page=15","Moutons Ladoum pur sang","https://sn.coinafrique.com/annonce/moutons/moutons-ladoum-pur-sang-891173","Moutons Ladoum pur sang","Prix sur demande","Sénégal","background-image:url(https://images.coinafrique.com/thumb_891173_uploaded_image1_1567116393.47.png)"
"1752704637-69","https://sn.coinafrique.com/categorie/moutons?page=15","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-893014","Moutons","5 000 000 CFA","Sénégal","background-image:url(https://images.coinafrique.com/thumb_893014_uploaded_image1_1567165271.41.png)"
"1752704640-70","https://sn.coinafrique.com/categorie/moutons?page=15","Mouton Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-938733","Mouton Ladoum","600 000 CFA","Sénégal","background-image:url(https://images.coinafrique.com/thumb_938733_uploaded_image1_1568325973.73.png)"
"1752704643-71","https://sn.coinafrique.com/categorie/moutons?page=15","Mouton Ladoune","https://sn.coinafrique.com/annonce/moutons/mouton-ladoune-949902","Mouton Ladoune","Prix sur demande","Sénégal","background-image:url(https://images.coinafrique.com/thumb_949902_uploaded_image1_1568633083.8.png)"
"1752704645-72","https://sn.coinafrique.com/categorie/moutons?page=15","Mouton Ladoum mâle","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-male-972890","Mouton Ladoum mâle","1 200 000 CFA","Kaolack, Sénégal","background-image:url(https://images.coinafrique.com/thumb_972890_uploaded_image1_1569103076.52.png)"
"1752704648-73","https://sn.coinafrique.com/categorie/moutons?page=15","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-979736","Mouton","Prix sur demande","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_979736_uploaded_image1_1569270173.14.png)"
"1752704650-74","https://sn.coinafrique.com/categorie/moutons?page=15","Moutons Ladoum","https://sn.coinafrique.com/annonce/moutons/moutons-ladoum-1011179","Moutons Ladoum","Prix sur demande","Medina, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1011179_uploaded_image1_1569950641.25.png)"
"1752704652-75","https://sn.coinafrique.com/categorie/moutons?page=15","Bébé ladoum à vendre","https://sn.coinafrique.com/annonce/moutons/bebe-ladoum-a-vendre-1018278","Bébé ladoum à vendre","Prix sur demande","Guediawaye, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1018278_uploaded_image1_1570099156.71.png)"
"1752704655-76","https://sn.coinafrique.com/categorie/moutons?page=15","Mouton Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-1019265","Mouton Ladoum","300 000 CFA","Guédiawaye, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1019265_uploaded_image1_1570111185.44.png)"
"1752704659-77","https://sn.coinafrique.com/categorie/moutons?page=15","Mouton Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-1051956","Mouton Ladoum","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1051956_uploaded_image1_1570797287.2.png)"
"1752704662-78","https://sn.coinafrique.com/categorie/moutons?page=15","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-1076240","Mouton","200 000 CFA","Guediawaye, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1076240_uploaded_image1_1571327802.39.png)"
"1752704665-79","https://sn.coinafrique.com/categorie/moutons?page=15","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-1115941","Mouton","Prix sur demande","Saint-Louis, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1115941_uploaded_image1_1572130509.65.png)"
"1752704667-80","https://sn.coinafrique.com/categorie/moutons?page=15","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-1123949","Mouton","Prix sur demande","Mermoz-Sacré-Cœur, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1123949_uploaded_image1_1572299345.59.png)"
"1752704670-81","https://sn.coinafrique.com/categorie/moutons?page=15","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-1124971","Mouton","Prix sur demande","Mermoz-Sacré-Cœur, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1124971_uploaded_image1_1572334376.0.png)"
"1752704673-82","https://sn.coinafrique.com/categorie/moutons?page=15","Mouton Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-1146805","Mouton Ladoum","1 000 000 CFA","Guediawaye, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1146805_uploaded_image1_1572743966.95.png)"
"1752704675-83","https://sn.coinafrique.com/categorie/moutons?page=15","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-1148983","Moutons","Prix sur demande","Cambérène, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1148983_uploaded_image1_1572801522.59.png)"
"1752704679-84","https://sn.coinafrique.com/categorie/moutons?page=15","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-1149005","Mouton","Prix sur demande","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1149005_uploaded_image1_1572802043.92.png)"
"1752704681-85","https://sn.coinafrique.com/categorie/moutons?page=15","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-1161905","Mouton","850 000 CFA","Guédiawaye, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1161905_uploaded_image1_1573036903.11.png)"
"1752704684-86","https://sn.coinafrique.com/categorie/moutons?page=15","Mouton Azawat femelle","https://sn.coinafrique.com/annonce/moutons/mouton-azawat-femelle-1184273","Mouton Azawat femelle","250 000 CFA","Rufisque, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1184273_uploaded_image1_1573484550.53.png)"
"1752704686-87","https://sn.coinafrique.com/categorie/moutons?page=15","Géniteur ladoum","https://sn.coinafrique.com/annonce/moutons/geniteur-ladoum-1232723","Géniteur ladoum","1 200 000 CFA","Guediawaye, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1232723_uploaded_image1_1574349658.02.png)"
"1752704689-88","https://sn.coinafrique.com/categorie/moutons?page=15","Mouton Ladoum femelle","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-femelle-1232751","Mouton Ladoum femelle","900 000 CFA","Guédiawaye, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1232751_uploaded_image1_1574349870.57.png)"
"1752704691-89","https://sn.coinafrique.com/categorie/moutons?page=15","Ladoum pur-sang","https://sn.coinafrique.com/annonce/moutons/ladoum-pur-sang-1232770","Ladoum pur-sang","1 000 000 CFA","Guédiawaye, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1232770_uploaded_image1_1574350083.33.png)"
"1752704694-90","https://sn.coinafrique.com/categorie/moutons?page=15","Mouton Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-1244039","Mouton Ladoum","1 800 000 CFA","Fass, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1244039_uploaded_image1_1574540988.49.png)"
"1752704697-91","https://sn.coinafrique.com/categorie/moutons?page=15","Mouton Femelle","https://sn.coinafrique.com/annonce/moutons/mouton-femelle-1250492","Mouton Femelle","200 000 CFA","Ouakam, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1250492_uploaded_image1_1574686160.92.png)"
"1752704699-92","https://sn.coinafrique.com/categorie/moutons?page=15","Mouton Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-1257886","Mouton Ladoum","1 200 000 CFA","Ouakam, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1257886_uploaded_image1_1574822653.08.png)"
"1752704702-93","https://sn.coinafrique.com/categorie/moutons?page=15","Moutons Ladoum","https://sn.coinafrique.com/annonce/moutons/moutons-ladoum-1277749","Moutons Ladoum","450 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1277749_uploaded_image1_1575181984.71.png)"
"1752704705-94","https://sn.coinafrique.com/categorie/moutons?page=15","Moutons ladoum","https://sn.coinafrique.com/annonce/moutons/moutons-ladoum-1311660","Moutons ladoum","300 000 CFA","HLM, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1311660_uploaded_image1_1575815111.89.png)"
"1752704707-95","https://sn.coinafrique.com/categorie/moutons?page=15","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-1318185","Mouton","230 000 CFA","Sénégal","background-image:url(https://images.coinafrique.com/thumb_1318185_uploaded_image1_1575932357.93.png)"
"1752704710-96","https://sn.coinafrique.com/categorie/moutons?page=15","Ladoums femelles","https://sn.coinafrique.com/annonce/moutons/ladoums-femelles-1325277","Ladoums femelles","300 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1325277_uploaded_image1_1576061574.29.png)"
