web-scraper-order,web-scraper-start-url,cards,cards-href,nom,prix,adresse,image_lien
"1752744820-159","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=8","Pigeons","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-2521008","Pigeons","Prix sur demande","Mboro, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2521008_uploaded_image1_1596768507.jpg)"
"1752744822-160","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=8","Lapin nain","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-nain-2541503","Lapin nain","30 000 CFA","Parcelle Assainies, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2541503_uploaded_image1_1597357353.jpg)"
"1752744825-161","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=8","Lapin nain","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-nain-2541523","Lapin nain","35 000 CFA","Parcelle Assainies, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2541523_uploaded_image1_1597358026.jpg)"
"1752744827-162","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=8","Brahman colombia","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/brahman-colombia-2560354","Brahman colombia","Prix sur demande","Keur Massar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2560354_uploaded_image1_1597924245.jpg)"
"1752744830-163","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=8","Pigeons dragon blanc sec & voyageur","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-dragon-blanc-sec-et-voyageur-2561021","Pigeons dragon blanc sec & voyageur","15 000 CFA","Keur Massar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2561021_uploaded_image1_1597934615.jpg)"
"1752744832-164","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=8","Pigeons cravaté chinois","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-cravate-chinois-2566760","Pigeons cravaté chinois","15 000 CFA","Keur Massar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2566760_uploaded_image1_1598102409.jpg)"
"1752744835-165","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=8","Poules Brahman","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poules-brahman-2572060","Poules Brahman","15 000 CFA","Keur Massar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2572060_uploaded_image1_1598279843.jpg)"
"1752744837-166","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=8","Poulets","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulets-2577823","Poulets","3 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2577823_uploaded_image1_1598451435.jpg)"
"1752744840-167","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=8","Poussins","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussins-2586569","Poussins","Prix sur demande","Keur Massar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2586569_uploaded_image1_1598802371.jpg)"
"1752744842-168","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=8","Bramah  - hermineh  -frises blancs","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/bramah-hermineh-frises-blancs-2591465","Bramah  - hermineh  -frises blancs","25 000 CFA","Sicap Liberté, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2591465_uploaded_image1_1598970772.jpg)"
"1752744845-169","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=8","Pigeon voyageur","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-voyageur-2600934","Pigeon voyageur","4 000 CFA","Ouakam, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2600934_uploaded_image1_1599238239.jpg)"
"1752744847-170","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=8","Pigeon ordinaire","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-ordinaire-2604620","Pigeon ordinaire","1 000 CFA","Mbour, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2604620_uploaded_image1_1599388255.jpg)"
"1752744850-171","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=8","Paire Cohen Barman","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/paire-cohen-barman-2605030","Paire Cohen Barman","65 000 CFA","Ndiass, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2605030_uploaded_image1_1599401534.jpg)"
"1752744852-172","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=8","Couple texan","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-texan-2608792","Couple texan","45 000 CFA","Mbao, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2608792_uploaded_image1_1599519768.jpg)"
"1752744855-173","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=8","Couple Texan","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-texan-2615679","Couple Texan","55 000 CFA","Mbao, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2615679_uploaded_image1_1599734824.jpg)"
"1752744857-174","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=8","Pigeons Boulant De Saxe adultes","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-boulant-de-saxe-adultes-2617019","Pigeons Boulant De Saxe adultes","40 000 CFA","Guediawaye, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2617019_uploaded_image1_1599763487.jpg)"
"1752744859-175","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=8","Pigeon voyageur","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-voyageur-2621772","Pigeon voyageur","Prix sur demande","Keur Massar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2621772_uploaded_image1_1599939192.jpg)"
"1752744862-176","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=8","Poule rouge & bleus d'Hollande","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-rouge-et-bleus-dhollande-2625194","Poule rouge & bleus d'Hollande","10 000 CFA","Thies, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2625194_uploaded_image1_1600090474.jpg)"
"1752744864-177","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=8","Couple Texan","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-texan-2627818","Couple Texan","45 000 CFA","Mbao, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2627818_uploaded_image1_1600179722.jpg)"
"1752744867-178","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=8","Poulets brahman","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulets-brahman-2631399","Poulets brahman","25 000 CFA","Guediawaye, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2631399_uploaded_image1_1600290648.jpg)"
"1752744869-179","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=8","Lapins nains","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapins-nains-2640033","Lapins nains","30 000 CFA","Parcelle Assainies, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2640033_uploaded_image1_1600626505.jpg)"
"1752744872-180","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=8","Lapins nains","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapins-nains-2640044","Lapins nains","35 000 CFA","Parcelle Assainies, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2640044_uploaded_image1_1600626910.jpg)"
"1752744874-181","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=8","Pigeons voyageurs","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-voyageurs-2640132","Pigeons voyageurs","Prix sur demande","Cambérène, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2640132_uploaded_image1_1600629959.jpg)"
"1752744877-182","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=8","Mondains standard 2019","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/mondains-standard-2019-2640136","Mondains standard 2019","Prix sur demande","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2640136_uploaded_image1_1600630061.jpg)"
"1752744879-183","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=8","Poule Cochin cailloutée","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-cochin-cailloutee-2641987","Poule Cochin cailloutée","180 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2641987_uploaded_image1_1600702005.jpg)"
"1752744882-184","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=8","Lapin géant Angoura","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-geant-angoura-2644118","Lapin géant Angoura","15 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2644118_uploaded_image1_1600776918.jpg)"
"1752744884-185","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=8","Pigeon - Couple Texen","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-couple-texen-2655212","Pigeon - Couple Texen","35 000 CFA","Mbao, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2655212_uploaded_image1_1601230092.jpg)"
"1752744887-186","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=8","Pigeons frisés milanais","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-frises-milanais-2661323","Pigeons frisés milanais","1 000 CFA","Cambérène, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2661323_uploaded_image1_1601466041.jpg)"
"1752744889-187","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=8","Pigeons mondains","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-mondains-2663305","Pigeons mondains","200 000 CFA","Mbour, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2663305_uploaded_image1_1601545362.jpg)"
"1752744892-188","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=8","Poules","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poules-2673317","Poules","20 000 CFA","Keur Massar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2673317_uploaded_image1_1601899857.jpg)"
"1752744894-189","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=8","Brahmanes de pure race - peruches ondulés","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/brahmanes-de-pure-race-peruches-ondules-2678983","Brahmanes de pure race - peruches ondulés","25 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2678983_uploaded_image1_1602106099.jpg)"
"1752744896-190","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=8","Lapin métisse","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-metisse-2683357","Lapin métisse","10 000 CFA","Keur Massar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2683357_uploaded_image1_1602258164.jpg)"
"1752744899-191","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=8","Poulets","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulets-2685886","Poulets","Prix sur demande","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2685886_uploaded_image1_1602359909.jpg)"
"1752744901-192","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=8","5 femelle - 1 mâle cochin","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/5-femelle-1-male-cochin-2685913","5 femelle - 1 mâle cochin","Prix sur demande","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2685913_uploaded_image1_1602360787.jpg)"
"1752744904-193","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=8","Pigeons mâles king","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-males-king-2687762","Pigeons mâles king","55 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2687762_uploaded_image1_1602444932.jpg)"
"1752744907-194","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=8","Poulet Cochin blanc","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-cochin-blanc-2687766","Poulet Cochin blanc","50 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2687766_uploaded_image1_1602445033.jpg)"
"1752744909-195","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=8","Pigeon","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-2689453","Pigeon","25 000 CFA","Gibraltar, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2689453_uploaded_image1_1602511661.jpg)"
"1752744912-196","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=8","Couple texan","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-texan-2695680","Couple texan","35 000 CFA","Keur Massar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2695680_uploaded_image1_1602716686.jpg)"
"1752744914-197","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=8","Pigeon","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-2697330","Pigeon","100 CFA","Cambérène, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2697330_uploaded_image1_1602779150.jpg)"
"1752744917-198","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=8","Cochin blanc","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/cochin-blanc-2711734","Cochin blanc","Prix sur demande","Keur Massar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2711734_uploaded_image1_1603372455.jpg)"
"1752744919-199","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=8","Cochin caïllouté","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/cochin-cailloute-2711749","Cochin caïllouté","Prix sur demande","Keur Massar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2711749_uploaded_image1_1603372819.jpg)"
"1752744922-200","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=8","Poule Baraman","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-baraman-2712048","Poule Baraman","Prix sur demande","Bargny, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2712048_uploaded_image1_1603379295.jpg)"
"1752744924-201","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=8","Lapin / Géant de Flandre","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-geant-de-flandre-2723627","Lapin / Géant de Flandre","40 000 CFA","Hann Bel-Air, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2723627_uploaded_image1_1603897714.jpg)"
"1752744927-202","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=8","Pigeons frisés milanais","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-frises-milanais-2728978","Pigeons frisés milanais","75 000 CFA","Cambérène, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2728978_uploaded_image1_1604187368.jpg)"
"1752744929-203","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=8","Lapin géant Flandre","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-geant-flandre-2735556","Lapin géant Flandre","Prix sur demande","Hann Bel-Air, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2735556_uploaded_image1_1604425922.jpg)"
"1752744932-204","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=8","Mondains blancs","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/mondains-blancs-2739851","Mondains blancs","200 000 CFA","Cambérène, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2739851_uploaded_image1_1604571811.jpg)"
"1752744934-205","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=8","Pigeon mondain - pigeons texans","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-mondain-pigeons-texans-2742216","Pigeon mondain - pigeons texans","Prix sur demande","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2742216_uploaded_image1_1604649341.jpg)"
"1752744942-206","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Voyageurs à manteaux","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/voyageurs-a-manteaux-2742963","Voyageurs à manteaux","30 000 CFA","Cambérène, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2742963_uploaded_image1_1604666266.jpg)"
"1752744945-207","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Dindes","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/dindes-2743094","Dindes","Prix sur demande","Guediawaye, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2743094_uploaded_image1_1604668932.jpg)"
"1752744947-208","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Brahmane","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/brahmane-2747312","Brahmane","35 000 CFA","Louga, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2747312_uploaded_image1_1604842724.jpg)"
"1752744949-209","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Métisses boulan - mondain","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/metisses-boulan-mondain-2747317","Métisses boulan - mondain","25 000 CFA","Louga, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2747317_uploaded_image1_1604842927.jpg)"
"1752744952-210","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Pigeon boulant pomeranie","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-boulant-pomeranie-2753142","Pigeon boulant pomeranie","60 000 CFA","Mbao, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2753142_uploaded_image1_1605047412.jpg)"
"1752744954-211","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Pigeon","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-2753197","Pigeon","20 000 CFA","Mbao, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2753197_uploaded_image1_1605050172.jpg)"
"1752744957-212","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Poulets de chair","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulets-de-chair-2771365","Poulets de chair","3 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2771365_uploaded_image1_1605717090.jpg)"
"1752744959-213","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Cailles + œufs de caille","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/cailles-ufs-de-caille-2777887","Cailles + œufs de caille","6 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2777887_uploaded_image1_1605969642.jpg)"
"1752744962-214","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Lapin nains","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-nains-2787066","Lapin nains","35 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2787066_uploaded_image1_1606316714.jpg)"
"1752744964-215","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Pigeons texans","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-texans-2813598","Pigeons texans","75 000 CFA","Cambérène, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2813598_uploaded_image1_1607288329.jpg)"
"1752744967-216","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Male cochin caïllouté","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/male-cochin-cailloute-2824883","Male cochin caïllouté","Prix sur demande","Keur Massar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2824883_uploaded_image1_1607700865.jpg)"
"1752744969-217","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Pigeon Mondain","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-mondain-2838626","Pigeon Mondain","Prix sur demande","Rufisque, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2838626_uploaded_image1_1608276056.jpg)"
"1752744972-218","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Œufs à couver","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/ufs-a-couver-2849328","Œufs à couver","115 000 CFA","Ouakam, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2849328_uploaded_image1_1608745484.jpg)"
"1752744974-219","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Coq Cochin blanc","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/coq-cochin-blanc-2850705","Coq Cochin blanc","35 000 CFA","Thies, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2850705_uploaded_image1_1608816820.jpg)"
"1752744977-220","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Pigeons","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-2853881","Pigeons","Prix sur demande","Bargny, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2853881_uploaded_image1_1609011772.jpg)"
"1752744979-221","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Poulets","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulets-2880530","Poulets","2 500 CFA","HLM, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2880530_uploaded_image1_1610226236.jpg)"
"1752744982-222","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Dindes et poulets de chair","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/dindes-et-poulets-de-chair-2886105","Dindes et poulets de chair","Prix sur demande","Mbour, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2886105_uploaded_image1_1610468092.jpg)"
"1752744984-223","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Cochin caillouté","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/cochin-cailloute-2899128","Cochin caillouté","Prix sur demande","Keur Massar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2899128_uploaded_image1_1611044213.jpg)"
"1752744987-224","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Poule cochin","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-cochin-2907921","Poule cochin","40 000 CFA","Medina, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2907921_uploaded_image1_1611416785.jpg)"
"1752744989-225","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Poulet Brahma","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-brahma-2917717","Poulet Brahma","35 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2917717_uploaded_image1_1611862617.jpg)"
"1752744992-226","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Coq Brahmâ blanc","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/coq-brahma-blanc-2917722","Coq Brahmâ blanc","35 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2917722_uploaded_image1_1611862785.jpg)"
"1752744994-227","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Poulet Brahmâ blanc","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-brahma-blanc-2917728","Poulet Brahmâ blanc","30 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2917728_uploaded_image1_1611862925.jpg)"
"1752744997-228","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Pigeon Karavaty chinoise","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-karavaty-chinoise-2921677","Pigeon Karavaty chinoise","15 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2921677_uploaded_image1_1612093526.jpg)"
"1752744999-229","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Paire pigeon Romain","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/paire-pigeon-romain-2921690","Paire pigeon Romain","80 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2921690_uploaded_image1_1612093907.jpg)"
"1752745002-230","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Paire pigeon Coschoi","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/paire-pigeon-coschoi-2921695","Paire pigeon Coschoi","70 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2921695_uploaded_image1_1612094191.jpg)"
"1752745004-231","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Paire pigeon Boulons","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/paire-pigeon-boulons-2921717","Paire pigeon Boulons","50 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2921717_uploaded_image1_1612095131.jpg)"
"1752745007-232","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Poulet","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-2921773","Poulet","Prix sur demande","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2921773_uploaded_image1_1612098138.jpg)"
"1752745009-233","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Pigeon Laor","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-laor-2921831","Pigeon Laor","40 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2921831_uploaded_image1_1612100375.jpg)"
"1752745012-234","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Pigeon Lahore","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-lahore-2921833","Pigeon Lahore","40 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2921833_uploaded_image1_1612100438.jpg)"
"1752745014-235","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Poulets de chair","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulets-de-chair-2923781","Poulets de chair","3 000 CFA","Ouakam, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2923781_uploaded_image1_1612184473.jpg)"
"1752745017-236","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Lapereaux rex tricolore","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapereaux-rex-tricolore-2932849","Lapereaux rex tricolore","Prix sur demande","Mbour, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2932849_uploaded_image1_1612486492.jpg)"
"1752745019-237","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Pigeons","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-2942609","Pigeons","30 000 CFA","Joal Fadiouth, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2942609_uploaded_image1_1612913202.jpg)"
"1752745022-238","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=7","Pigeons","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-2944254","Pigeons","40 000 CFA","Mbour, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2944254_uploaded_image1_1612982200.jpg)"
