web-scraper-order,web-scraper-start-url,cards,cards-href,nom,prix,adresse,image_lien
"1752700864-1","https://sn.coinafrique.com/categorie/chiens?page=10","Pitt Bull red nose femelle","https://sn.coinafrique.com/annonce/chiens/pitt-bull-red-nose-femelle-742530","Pitt Bull red nose femelle","Prix sur demande","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_742530_uploaded_image1_1563025513.69.png)"
"1752700867-2","https://sn.coinafrique.com/categorie/chiens?page=10","Chiots Pitbull","https://sn.coinafrique.com/annonce/chiens/chiots-pitbull-742716","Chiots Pitbull","250 000 CFA","Grand Yoff, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_742716_uploaded_image2_1563030467.78.png)"
"1752700870-3","https://sn.coinafrique.com/categorie/chiens?page=10","Caniche bichon","https://sn.coinafrique.com/annonce/chiens/caniche-bichon-751558","Caniche bichon","200 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_751558_uploaded_image1_1563309112.52.png)"
"1752700873-4","https://sn.coinafrique.com/categorie/chiens?page=10","Chiot Boerboel","https://sn.coinafrique.com/annonce/chiens/chiot-boerboel-751964","Chiot Boerboel","450 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_751964_uploaded_image1_1563320930.56.png)"
"1752700876-5","https://sn.coinafrique.com/categorie/chiens?page=10","Pitbull Red Nose","https://sn.coinafrique.com/annonce/chiens/pitbull-red-nose-778978","Pitbull Red Nose","220 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_778978_uploaded_image1_1564025139.31.png)"
"1752700879-6","https://sn.coinafrique.com/categorie/chiens?page=10","Caniche bichons maltais","https://sn.coinafrique.com/annonce/chiens/caniche-bichons-maltais-788455","Caniche bichons maltais","190 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_788455_uploaded_image1_1564267086.61.png)"
"1752700882-7","https://sn.coinafrique.com/categorie/chiens?page=10","Chien berger allemand à poil long","https://sn.coinafrique.com/annonce/chiens/chien-berger-allemand-a-poil-long-848994","Chien berger allemand à poil long","200 000 CFA","Hann Bel-Air, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_848994_uploaded_image1_1566053635.51.png)"
"1752700884-8","https://sn.coinafrique.com/categorie/chiens?page=10","Chiots Cane Corso","https://sn.coinafrique.com/annonce/chiens/chiots-cane-corso-891450","Chiots Cane Corso","Prix sur demande","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_891450_uploaded_image1_1567127976.09.png)"
"1752700887-9","https://sn.coinafrique.com/categorie/chiens?page=10","Pitbull black nose","https://sn.coinafrique.com/annonce/chiens/pitbull-black-nose-900600","Pitbull black nose","250 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_900600_uploaded_image1_1567424429.78.png)"
"1752700890-10","https://sn.coinafrique.com/categorie/chiens?page=10","Chiot Cane Corso","https://sn.coinafrique.com/annonce/chiens/chiot-cane-corso-956906","Chiot Cane Corso","800 000 CFA","Fann, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_956906_uploaded_image1_1568758075.68.png)"
"1752700892-11","https://sn.coinafrique.com/categorie/chiens?page=10","Boerboel femelle","https://sn.coinafrique.com/annonce/chiens/boerboel-femelle-989796","Boerboel femelle","400 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_989796_uploaded_image1_1569465977.94.png)"
"1752700895-12","https://sn.coinafrique.com/categorie/chiens?page=10","Chiots","https://sn.coinafrique.com/annonce/chiens/chiots-1000525","Chiots","350 000 CFA","Les Parcelles Assainies, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1000525_uploaded_image1_1569688531.08.png)"
"1752700897-13","https://sn.coinafrique.com/categorie/chiens?page=10","Chiot akita américain","https://sn.coinafrique.com/annonce/chiens/chiot-akita-americain-1106542","Chiot akita américain","Prix sur demande","Fann, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1106542_uploaded_image1_1571934153.2.png)"
"1752700900-14","https://sn.coinafrique.com/categorie/chiens?page=10","Chiot berger allemand","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-1115802","Chiot berger allemand","200 000 CFA","Patte d'oie, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1115802_uploaded_image1_1572126146.27.png)"
"1752700903-15","https://sn.coinafrique.com/categorie/chiens?page=10","Chien Rottweiler","https://sn.coinafrique.com/annonce/chiens/chien-rottweiler-1122493","Chien Rottweiler","375 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1122493_uploaded_image1_1572275963.13.png)"
"1752700906-16","https://sn.coinafrique.com/categorie/chiens?page=10","Chiots Berger Allemand","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-1123229","Chiots Berger Allemand","350 000 CFA","Parcelle Assainies, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1123229_uploaded_image1_1572285379.45.png)"
"1752700909-17","https://sn.coinafrique.com/categorie/chiens?page=10","Pitbull","https://sn.coinafrique.com/annonce/chiens/pitbull-1139092","Pitbull","90 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1139092_uploaded_image1_1572580780.65.png)"
"1752700912-18","https://sn.coinafrique.com/categorie/chiens?page=10","Chiots Berger Allemand de race pure","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-de-race-pure-1148739","Chiots Berger Allemand de race pure","125 000 CFA","Grand Yoff, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1148739_uploaded_image1_1572796180.58.png)"
"1752700915-19","https://sn.coinafrique.com/categorie/chiens?page=10","Berger blanc","https://sn.coinafrique.com/annonce/chiens/berger-blanc-1163882","Berger blanc","200 000 CFA","Thies, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1163882_uploaded_image1_1577060329.24.png)"
"1752700917-20","https://sn.coinafrique.com/categorie/chiens?page=10","Bichons malté","https://sn.coinafrique.com/annonce/chiens/bichons-malte-1176190","Bichons malté","180 000 CFA","Cambérène, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1176190_uploaded_image1_1573296965.03.png)"
"1752700920-21","https://sn.coinafrique.com/categorie/chiens?page=10","Bergers - labrador - pitbull - rottweiler","https://sn.coinafrique.com/annonce/chiens/bergers-labrador-pitbull-rottweiler-1184876","Bergers - labrador - pitbull - rottweiler","Prix sur demande","Sicap Liberté, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1184876_uploaded_image1_1573492032.86.png)"
"1752700923-22","https://sn.coinafrique.com/categorie/chiens?page=10","Bichon maltais","https://sn.coinafrique.com/annonce/chiens/bichon-maltais-1208713","Bichon maltais","170 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1208713_uploaded_image1_1573923517.79.png)"
"1752700925-23","https://sn.coinafrique.com/categorie/chiens?page=10","Chiots Cane Corso","https://sn.coinafrique.com/annonce/chiens/chiots-cane-corso-1279844","Chiots Cane Corso","500 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1279844_uploaded_image1_1575227437.45.png)"
"1752700928-24","https://sn.coinafrique.com/categorie/chiens?page=10","Chien Pitbull","https://sn.coinafrique.com/annonce/chiens/chien-pitbull-1339794","Chien Pitbull","150 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1339794_uploaded_image1_1576322961.44.png)"
"1752700930-25","https://sn.coinafrique.com/categorie/chiens?page=10","Chiots Shih-Tzu","https://sn.coinafrique.com/annonce/chiens/chiots-shih-tzu-1381280","Chiots Shih-Tzu","250 000 CFA","Point E, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1381280_uploaded_image1_1577118817.92.png)"
"1752700933-26","https://sn.coinafrique.com/categorie/chiens?page=10","Chiot Berger Allemand","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-1387279","Chiot Berger Allemand","350 000 CFA","Parcelle Assainies, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1387279_uploaded_image1_1577244796.5.png)"
"1752700935-27","https://sn.coinafrique.com/categorie/chiens?page=10","Chiots Dalmatiens","https://sn.coinafrique.com/annonce/chiens/chiots-dalmatiens-1396092","Chiots Dalmatiens","450 000 CFA","Fann, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1396092_uploaded_image1_1577444313.67.png)"
"1752700937-28","https://sn.coinafrique.com/categorie/chiens?page=10","Bebé Lhasa Apso","https://sn.coinafrique.com/annonce/chiens/bebe-lhasa-apso-1426072","Bebé Lhasa Apso","Prix sur demande","Mbour, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1426072_uploaded_image1_1578142225.59.png)"
"1752700940-29","https://sn.coinafrique.com/categorie/chiens?page=10","Chiots Chowchow","https://sn.coinafrique.com/annonce/chiens/chiots-chowchow-1444195","Chiots Chowchow","990 000 CFA","Fann, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1444195_uploaded_image1_1578452519.81.png)"
"1752700943-30","https://sn.coinafrique.com/categorie/chiens?page=10","Spitz nain","https://sn.coinafrique.com/annonce/chiens/spitz-nain-1455313","Spitz nain","Prix sur demande","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1455313_uploaded_image1_1578601460.81.png)"
"1752700945-31","https://sn.coinafrique.com/categorie/chiens?page=10","Chiots husky sibérien - dog argentin - cane corso","https://sn.coinafrique.com/annonce/chiens/chiots-husky-siberien-dog-argentin-cane-corso-1477206","Chiots husky sibérien - dog argentin - cane corso","350 000 CFA","Keur Massar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1477206_uploaded_image1_1578994405.03.png)"
"1752700948-32","https://sn.coinafrique.com/categorie/chiens?page=10","Caniche","https://sn.coinafrique.com/annonce/chiens/caniche-1502314","Caniche","100 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1502314_uploaded_image1_1579389662.11.png)"
"1752700950-33","https://sn.coinafrique.com/categorie/chiens?page=10","Caniches","https://sn.coinafrique.com/annonce/chiens/caniches-1502318","Caniches","100 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1502318_uploaded_image1_1579389696.6.png)"
"1752700953-34","https://sn.coinafrique.com/categorie/chiens?page=10","Caniche","https://sn.coinafrique.com/annonce/chiens/caniche-1502366","Caniche","100 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1502366_uploaded_image1_1579392503.84.png)"
"1752700956-35","https://sn.coinafrique.com/categorie/chiens?page=10","Chiots akita américain","https://sn.coinafrique.com/annonce/chiens/chiots-akita-americain-1536386","Chiots akita américain","990 000 CFA","Fann, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1536386_uploaded_image1_1580821754.85.png)"
"1752700958-36","https://sn.coinafrique.com/categorie/chiens?page=10","Chiots Hight quality husky Sibérien","https://sn.coinafrique.com/annonce/chiens/chiots-hight-quality-husky-siberien-1568103","Chiots Hight quality husky Sibérien","Prix sur demande","Fann, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1568103_uploaded_image1_1580413061.76.png)"
"1752700960-37","https://sn.coinafrique.com/categorie/chiens?page=10","Chiot Spitz nain","https://sn.coinafrique.com/annonce/chiens/chiot-spitz-nain-1571895","Chiot Spitz nain","Prix sur demande","Fann, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1571895_uploaded_image1_1580477105.7.png)"
"1752700963-38","https://sn.coinafrique.com/categorie/chiens?page=10","Spitz pomperanian nain","https://sn.coinafrique.com/annonce/chiens/spitz-pomperanian-nain-1592536","Spitz pomperanian nain","Prix sur demande","Fann, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1592536_uploaded_image1_1580821182.56.png)"
"1752700966-39","https://sn.coinafrique.com/categorie/chiens?page=10","Doberman lignée européenne","https://sn.coinafrique.com/annonce/chiens/doberman-lignee-europeenne-1592645","Doberman lignée européenne","Prix sur demande","Fann, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1592645_uploaded_image1_1580822366.65.png)"
"1752700968-40","https://sn.coinafrique.com/categorie/chiens?page=10","Pékinois","https://sn.coinafrique.com/annonce/chiens/pekinois-1592664","Pékinois","Prix sur demande","Fann, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1592664_uploaded_image1_1580822577.52.png)"
"1752700971-41","https://sn.coinafrique.com/categorie/chiens?page=10","Doberman","https://sn.coinafrique.com/annonce/chiens/doberman-1621541","Doberman","400 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1621541_uploaded_image1_1581266142.61.png)"
"1752700974-42","https://sn.coinafrique.com/categorie/chiens?page=10","Chiot berger belge malinois","https://sn.coinafrique.com/annonce/chiens/chiot-berger-belge-malinois-1628361","Chiot berger belge malinois","175 000 CFA","Pikine, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1628361_uploaded_image1_1581360490.25.png)"
"1752700977-43","https://sn.coinafrique.com/categorie/chiens?page=10","Cani corso","https://sn.coinafrique.com/annonce/chiens/cani-corso-1716117","Cani corso","600 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1716117_uploaded_image1_1582837304.5.png)"
"1752700979-44","https://sn.coinafrique.com/categorie/chiens?page=10","Chien Bichon","https://sn.coinafrique.com/annonce/chiens/chien-bichon-1733519","Chien Bichon","Prix sur demande","Ouakam, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1733519_uploaded_image2_1583168047.85.png)"
"1752700982-45","https://sn.coinafrique.com/categorie/chiens?page=10","Doberman pure souche","https://sn.coinafrique.com/annonce/chiens/doberman-pure-souche-1803179","Doberman pure souche","350 000 CFA","Yoff, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1803179_uploaded_image1_1584379219.84.png)"
"1752700984-46","https://sn.coinafrique.com/categorie/chiens?page=10","Chien Dogue Allemand","https://sn.coinafrique.com/annonce/chiens/chien-dogue-allemand-1840570","Chien Dogue Allemand","Prix sur demande","Yoff, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1840570_uploaded_image2_1585048708.25.png)"
"1752700987-47","https://sn.coinafrique.com/categorie/chiens?page=10","Caniches","https://sn.coinafrique.com/annonce/chiens/caniches-1840583","Caniches","Prix sur demande","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1840583_uploaded_image1_1585048857.01.png)"
"1752700990-48","https://sn.coinafrique.com/categorie/chiens?page=10","Chiots Spitz nain pomeranian","https://sn.coinafrique.com/annonce/chiens/chiots-spitz-nain-pomeranian-1862107","Chiots Spitz nain pomeranian","Prix sur demande","Fann, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1862107_uploaded_image1_1585455904.62.png)"
"1752700992-49","https://sn.coinafrique.com/categorie/chiens?page=10","Chiots Shiba inu","https://sn.coinafrique.com/annonce/chiens/chiots-shiba-inu-1862112","Chiots Shiba inu","Prix sur demande","Fann, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1862112_uploaded_image1_1585456241.69.png)"
"1752700995-50","https://sn.coinafrique.com/categorie/chiens?page=10","Chiots pékinois pure race","https://sn.coinafrique.com/annonce/chiens/chiots-pekinois-pure-race-1862142","Chiots pékinois pure race","Prix sur demande","Fann, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1862142_uploaded_image1_1585459853.32.png)"
"1752700998-51","https://sn.coinafrique.com/categorie/chiens?page=10","Chiots Dogue allemand","https://sn.coinafrique.com/annonce/chiens/chiots-dogue-allemand-1862148","Chiots Dogue allemand","Prix sur demande","Fann, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1862148_uploaded_image1_1585459981.26.png)"
"1752701000-52","https://sn.coinafrique.com/categorie/chiens?page=10","Femelle dogue de Bordeaux","https://sn.coinafrique.com/annonce/chiens/femelle-dogue-de-bordeaux-1862155","Femelle dogue de Bordeaux","Prix sur demande","Fann, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1862155_uploaded_image1_1585460203.94.png)"
"1752701003-53","https://sn.coinafrique.com/categorie/chiens?page=10","Bulldog anglais","https://sn.coinafrique.com/annonce/chiens/bulldog-anglais-1862159","Bulldog anglais","Prix sur demande","Fann, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1862159_uploaded_image1_1585460332.93.png)"
"1752701005-54","https://sn.coinafrique.com/categorie/chiens?page=10","Labrador","https://sn.coinafrique.com/annonce/chiens/labrador-1869479","Labrador","200 000 CFA","Yoff, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1869479_uploaded_image1_1585587706.8.png)"
"1752701008-55","https://sn.coinafrique.com/categorie/chiens?page=10","Métisse chiots rottweiler","https://sn.coinafrique.com/annonce/chiens/metisse-chiots-rottweiler-1890049","Métisse chiots rottweiler","50 000 CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1890049_uploaded_image1_1585932795.82.png)"
"1752701010-56","https://sn.coinafrique.com/categorie/chiens?page=10","Chiens Malinois","https://sn.coinafrique.com/annonce/chiens/chiens-malinois-1904735","Chiens Malinois","300 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1904735_uploaded_image1_1586214527.85.png)"
"1752701013-57","https://sn.coinafrique.com/categorie/chiens?page=10","Chiot boxer","https://sn.coinafrique.com/annonce/chiens/chiot-boxer-1935386","Chiot boxer","Prix sur demande","Fann, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1935386_uploaded_image1_1586726128.5.png)"
"1752701015-58","https://sn.coinafrique.com/categorie/chiens?page=10","Chiots Labrador","https://sn.coinafrique.com/annonce/chiens/chiots-labrador-1935397","Chiots Labrador","Prix sur demande","Fann, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1935397_uploaded_image1_1586726397.65.png)"
"1752701018-59","https://sn.coinafrique.com/categorie/chiens?page=10","Chien","https://sn.coinafrique.com/annonce/chiens/chien-1940062","Chien","400 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1940062_uploaded_image1_1586802060.81.png)"
"1752701020-60","https://sn.coinafrique.com/categorie/chiens?page=10","Chien","https://sn.coinafrique.com/annonce/chiens/chien-1940073","Chien","400 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1940073_uploaded_image1_1586802159.93.png)"
"1752701023-61","https://sn.coinafrique.com/categorie/chiens?page=10","CHiots Pitbull","https://sn.coinafrique.com/annonce/chiens/chiots-pitbull-1959031","CHiots Pitbull","90 000 CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1959031_uploaded_image1_1587075773.91.jpeg)"
"1752701025-62","https://sn.coinafrique.com/categorie/chiens?page=10","Femelles  métisse rock / 4 chiennes","https://sn.coinafrique.com/annonce/chiens/femelles-metisse-rock-4-chiennes-1984265","Femelles  métisse rock / 4 chiennes","50 000 CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_1984265_uploaded_image1_1587479748.47.jpeg)"
"1752701028-63","https://sn.coinafrique.com/categorie/chiens?page=10","Chiot Chowchow","https://sn.coinafrique.com/annonce/chiens/chiot-chowchow-2047517","Chiot Chowchow","Prix sur demande","Fann, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2047517_uploaded_image1_1588470753.jpg)"
"1752701033-64","https://sn.coinafrique.com/categorie/chiens?page=10","Chiot Berger Allemand","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-2062558","Chiot Berger Allemand","250 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2062558_uploaded_image1_1588702072.jpg)"
"1752701046-65","https://sn.coinafrique.com/categorie/chiens?page=10","Chiot Can Corso","https://sn.coinafrique.com/annonce/chiens/chiot-can-corso-2062566","Chiot Can Corso","300 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2062566_uploaded_image1_1588702172.jpg)"
"1752701052-66","https://sn.coinafrique.com/categorie/chiens?page=10","Berger malinois charboné","https://sn.coinafrique.com/annonce/chiens/berger-malinois-charbone-2063869","Berger malinois charboné","300 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2063869_uploaded_image1_1588722042.jpg)"
"1752701058-67","https://sn.coinafrique.com/categorie/chiens?page=10","Chiots Berger Amstaff","https://sn.coinafrique.com/annonce/chiens/chiots-berger-amstaff-2082208","Chiots Berger Amstaff","130 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2082208_uploaded_image1_1588983812.jpg)"
"1752701061-68","https://sn.coinafrique.com/categorie/chiens?page=10","Chiots Yorkshire/caniche","https://sn.coinafrique.com/annonce/chiens/chiots-yorkshire-caniche-2107633","Chiots Yorkshire/caniche","200 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2107633_uploaded_image1_1589392557.jpg)"
"1752701068-69","https://sn.coinafrique.com/categorie/chiens?page=10","Chiots rockweile","https://sn.coinafrique.com/annonce/chiens/chiots-rockweile-2119461","Chiots rockweile","290 000 CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2119461_uploaded_image1_1589565559.jpg)"
"1752701074-70","https://sn.coinafrique.com/categorie/chiens?page=10","Chiots Rottweiler","https://sn.coinafrique.com/annonce/chiens/chiots-rottweiler-2151223","Chiots Rottweiler","300 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2151223_uploaded_image1_1590064972.jpg)"
"1752701078-71","https://sn.coinafrique.com/categorie/chiens?page=10","Chiot Yorkie_Chon","https://sn.coinafrique.com/annonce/chiens/chiot-yorkie-chon-2151616","Chiot Yorkie_Chon","300 000 CFA","Yoff, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2151616_uploaded_image1_1592169330.jpg)"
"1752701080-72","https://sn.coinafrique.com/categorie/chiens?page=10","Chiot chowchow","https://sn.coinafrique.com/annonce/chiens/chiot-chowchow-2155097","Chiot chowchow","Prix sur demande","Fann, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2155097_uploaded_image1_1590127308.jpg)"
"1752701085-73","https://sn.coinafrique.com/categorie/chiens?page=10","Bichons","https://sn.coinafrique.com/annonce/chiens/bichons-2181152","Bichons","350 000 CFA","Ngor, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2181152_uploaded_image1_1590585289.jpg)"
"1752701090-74","https://sn.coinafrique.com/categorie/chiens?page=10","Chien","https://sn.coinafrique.com/annonce/chiens/chien-2209275","Chien","65 000 CFA","Gibraltar, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2209275_uploaded_image1_1591023390.jpg)"
"1752701093-75","https://sn.coinafrique.com/categorie/chiens?page=10","Berger blanc suisse","https://sn.coinafrique.com/annonce/chiens/berger-blanc-suisse-2211811","Berger blanc suisse","150 000 CFA","Saint Louis, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2211811_uploaded_image1_1591059036.jpg)"
"1752701096-76","https://sn.coinafrique.com/categorie/chiens?page=10","Berger allemand pure sang","https://sn.coinafrique.com/annonce/chiens/berger-allemand-pure-sang-2217466","Berger allemand pure sang","150 000 CFA","Point E, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2217466_uploaded_image1_1591135619.jpg)"
"1752701099-77","https://sn.coinafrique.com/categorie/chiens?page=10","Berger allemand pur sang","https://sn.coinafrique.com/annonce/chiens/berger-allemand-pur-sang-2217470","Berger allemand pur sang","150 000 CFA","Point E, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2217470_uploaded_image1_1591135735.jpg)"
"1752701102-78","https://sn.coinafrique.com/categorie/chiens?page=10","Chiots berger allemand","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-2230488","Chiots berger allemand","175 000 CFA","Guediawaye, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2230488_uploaded_image1_1591320628.jpg)"
"1752701104-79","https://sn.coinafrique.com/categorie/chiens?page=10","Chiots berger belge malinois","https://sn.coinafrique.com/annonce/chiens/chiots-berger-belge-malinois-2244294","Chiots berger belge malinois","150 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2244294_uploaded_image1_1591560490.jpg)"
"1752701107-80","https://sn.coinafrique.com/categorie/chiens?page=10","Chiot Berger blanc","https://sn.coinafrique.com/annonce/chiens/chiot-berger-blanc-2250259","Chiot Berger blanc","170 000 CFA","Saint Louis, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2250259_uploaded_image1_1591646066.jpg)"
"1752701109-81","https://sn.coinafrique.com/categorie/chiens?page=10","Chiots Berger","https://sn.coinafrique.com/annonce/chiens/chiots-berger-2277897","Chiots Berger","160 000 CFA","Saint Louis, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2277897_uploaded_image1_1592046957.jpg)"
"1752701114-82","https://sn.coinafrique.com/categorie/chiens?page=10","Chiots Rottweiler","https://sn.coinafrique.com/annonce/chiens/chiots-rottweiler-2299686","Chiots Rottweiler","400 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2299686_uploaded_image1_1592393679.jpg)"
"1752701122-83","https://sn.coinafrique.com/categorie/chiens?page=9","Berger Allemand femelle","https://sn.coinafrique.com/annonce/chiens/berger-allemand-femelle-2300480","Berger Allemand femelle","250 000 CFA","Fass, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2300480_uploaded_image1_1592400668.jpg)"
"1752701125-84","https://sn.coinafrique.com/categorie/chiens?page=9","Caniche","https://sn.coinafrique.com/annonce/chiens/caniche-2308946","Caniche","240 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2308946_uploaded_image1_1592507915.jpg)"
"1752701128-85","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots Bichons","https://sn.coinafrique.com/annonce/chiens/chiots-bichons-2324363","Chiots Bichons","350 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2324363_uploaded_image1_1592781561.jpg)"
"1752701130-86","https://sn.coinafrique.com/categorie/chiens?page=9","Chien berger malinois","https://sn.coinafrique.com/annonce/chiens/chien-berger-malinois-2331869","Chien berger malinois","150 000 CFA","Yoff, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2331869_uploaded_image1_1592905487.jpg)"
"1752701133-87","https://sn.coinafrique.com/categorie/chiens?page=9","Berger allemand","https://sn.coinafrique.com/annonce/chiens/berger-allemand-2354463","Berger allemand","350 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2354463_uploaded_image1_1593244171.jpg)"
"1752701135-88","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot yorkie","https://sn.coinafrique.com/annonce/chiens/chiot-yorkie-2373725","Chiot yorkie","300 000 CFA","Yoff, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2373725_uploaded_image1_1593562231.jpg)"
